STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,tract_area_sq_ft,tract_area_sq_mi,tract_area_sq_km,station_count,l1_evse,l2_evse,dcfc,total_evse,stations_per_sq_mi,evse_per_sq_mi
06,077,003601,06077003601,36.01,Census Tract 36.01,30710313,296476,333753010.63666064,11.971741944898582,31.00666929729811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,327002,06013327002,3270.02,Census Tract 3270.02,1679176,0,18074404.324241187,0.6483300449179719,1.679167107911152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,346206,06013346206,3462.06,Census Tract 3462.06,6555824,0,70566006.47755173,2.531207188273062,6.555796522424248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,319001,06013319001,3190.01,Census Tract 3190.01,1460376,0,15719345.230154194,0.5638539238318624,1.4603749586908243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,302013,06013302013,3020.13,Census Tract 3020.13,3077789,0,33128899.902152587,1.1883357689879113,3.0777755127656783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,345206,06013345206,3452.06,Census Tract 3452.06,2873085,0,30925492.498564504,1.1092994037880404,2.873072266613838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,302012,06013302012,3020.12,Census Tract 3020.12,2965573,0,31921043.140999094,1.1450098693253232,2.9655619477699644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,355308,06013355308,3553.08,Census Tract 3553.08,3671747,0,39522193.16729961,1.4176636093642252,3.6717318927093627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,355118,06013355118,3551.18,Census Tract 3551.18,2873028,0,30924914.49039582,1.1092786705978759,2.8730185678978226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,314105,06013314105,3141.05,Census Tract 3141.05,1313743,0,14140909.599109055,0.5072353362857644,1.3137334901224125,4.0,0.0,0.0,4.0,4.0,7.885885926816609,7.885885926816609
06,013,319002,06013319002,3190.02,Census Tract 3190.02,1666486,0,17937746.79828186,0.6434281306775804,1.6664712083106517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,345117,06013345117,3451.17,Census Tract 3451.17,2229310,41682,24444649.298256014,0.876831141609849,2.2709822315418506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,303208,06013303208,3032.08,Census Tract 3032.08,2365603,0,25463036.825863343,0.9133607676862138,2.3655935287546552,1.0,0.0,0.0,8.0,8.0,1.0948576240396952,8.758860992317562
06,013,304007,06013304007,3040.07,Census Tract 3040.07,7617335,125667,83344646.44230779,2.989577825209043,7.7429710222155785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,303107,06013303107,3031.07,Census Tract 3031.07,3471662,0,37368569.84667244,1.3404130024202408,3.471653739208204,10.0,0.0,10.0,0.0,10.0,7.460387195546497,7.460387195546497
06,013,355201,06013355201,3552.01,Census Tract 3552.01,4655178,785,50116216.80953567,1.797671918386122,4.655948894904965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,313105,06013313105,3131.05,Census Tract 3131.05,2178666,0,23450846.415184464,0.8411833683132628,2.178654922543739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,303209,06013303209,3032.09,Census Tract 3032.09,3959558,0,42620149.85742922,1.528787514973213,3.9595414870107417,4.0,0.0,10.0,16.0,26.0,2.6164525552591833,17.00694160918469
06,013,303211,06013303211,3032.11,Census Tract 3032.11,10244289,0,110268149.75199047,3.9553256195474082,10.24424632713516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,355310,06013355310,3553.10,Census Tract 3553.10,1312942,0,14132368.761790153,0.5069289759021376,1.312940020371341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,355309,06013355309,3553.09,Census Tract 3553.09,7710467,0,82994412.91560695,2.9770149260935685,7.710433262875149,3.0,0.0,6.0,0.0,6.0,1.007720846041102,2.015441692082204
06,013,324004,06013324004,3240.04,Census Tract 3240.04,1223400,0,13168476.634122202,0.47235410332451655,1.2233915114789204,2.0,0.0,2.0,2.0,4.0,4.2341116249941,8.4682232499882
06,013,355122,06013355122,3551.22,Census Tract 3551.22,3007717,0,32374646.677603234,1.1612806573405658,3.0077030952752404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,339003,06013339003,3390.03,Census Tract 3390.03,1135902,0,12226715.02602764,0.43857305390652407,1.135898995131647,18.0,0.0,39.0,0.0,39.0,41.04219317549878,88.92475188024736
06,013,336103,06013336103,3361.03,Census Tract 3361.03,468054,0,5038081.225937619,0.18071629741798736,0.4680530616565317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,337201,06013337201,3372.01,Census Tract 3372.01,1472298,0,15847646.545345606,0.5684561002548786,1.4722945409081047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06,013,355202,06013355202,3552.02,Census Tract 3552.02,25942993,0,279246902.5763286,10.016604345167892,25.942886159924758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
