zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty
97496,0,0,6,0.0
94803,1405,1414,20155,0.06970974944182586
92267,2,2,82,0.024390243902439025
98087,1,1,41,0.024390243902439025
96517,1,1,4,0.25
94923,120,121,1570,0.07643312101910828
90882,0,0,0,
94512,2,2,109,0.01834862385321101
94553,2343,2362,40780,0.057454634624816085
96773,0,0,1,0.0
90077,1674,1683,6987,0.23958780592528983
93675,37,37,2830,0.013074204946996466
98004,22,22,138,0.15942028985507245
90829,0,0,0,
92641,1,1,3,0.3333333333333333
95562,32,32,2630,0.012167300380228136
95972,1,1,145,0.006896551724137931
91031,23,25,423,0.054373522458628844
92360,0,0,2,0.0
90889,0,0,0,
93309,649,649,36364,0.017847321526784733
92666,0,0,19,0.0
98053,3,3,26,0.11538461538461539
92380,0,0,0,
94440,0,0,1,0.0
94373,0,0,2,0.0
92065,1239,1240,32223,0.038450796015268594
91300,0,0,4,0.0
91789,4620,4656,34712,0.13309518322194053
92535,0,0,3,0.0
96733,0,0,4,0.0
96765,0,0,1,0.0
91774,0,0,2,0.0
90293,1008,1018,8505,0.11851851851851852
99362,1,1,24,0.041666666666666664
94625,0,0,3,0.0
92502,26,38,456,0.05701754385964912
93515,5,5,725,0.006896551724137931
97499,0,0,1,0.0
92504,1514,1530,44552,0.033982761716645715
91515,0,0,1,0.0
95007,22,22,512,0.04296875
99224,1,1,21,0.047619047619047616
90785,0,0,0,
98253,0,0,4,0.0
92397,151,151,4246,0.03556288271314178
95251,5,5,716,0.006983240223463687
97458,0,0,1,0.0
93612,397,397,22801,0.01741151703872637
98684,2,2,26,0.07692307692307693
96820,0,0,1,0.0
96168,0,0,1,0.0
92205,0,0,1,0.0
97498,0,0,8,0.0
98072,3,3,41,0.07317073170731707
93303,8,8,388,0.020618556701030927
96705,0,0,2,0.0
98444,0,0,23,0.0
94913,17,17,350,0.04857142857142857
92670,0,0,13,0.0
97113,0,0,7,0.0
92328,1,1,196,0.00510204081632653
93446,1194,1194,38279,0.031192037409545705
95219,1262,1262,21429,0.05889215549022353
92741,0,0,1,0.0
98831,0,0,1,0.0
94937,126,126,964,0.13070539419087138
94958,0,0,1,0.0
92813,0,0,1,0.0
97490,0,0,0,
96609,0,0,1,0.0
91675,0,0,1,0.0
97371,0,0,0,
97203,0,0,29,0.0
92577,0,0,3,0.0
97447,0,0,1,0.0
97140,1,1,18,0.05555555555555555
90964,0,0,0,
92767,0,0,1,0.0
91976,2,2,186,0.010752688172043012
92193,6,6,311,0.01929260450160772
99518,2,2,7,0.2857142857142857
92910,0,0,0,
90701,628,636,11150,0.05632286995515695
95651,26,26,828,0.03140096618357488
92278,4,4,253,0.015810276679841896
97523,0,0,18,0.0
90860,0,0,1,0.0
96266,0,0,6,0.0
96540,1,1,1,1.0
90018,1130,1145,28721,0.03934403398210369
93168,0,0,0,
90824,0,0,0,
99615,0,0,11,0.0
90868,0,0,0,
90665,0,0,0,
91736,0,0,4,0.0
92105,1495,1504,46747,0.03198066186065416
95757,4170,4184,42698,0.09766265398847722
98555,0,0,1,0.0
95873,0,0,1,0.0
96950,0,0,1,0.0
91058,0,0,0,
92669,0,0,3,0.0
90840,1,1,74,0.013513513513513514
94090,0,0,1,0.0
91711,2454,2460,24569,0.09988196507794375
97306,1,1,26,0.038461538461538464
98011,3,3,36,0.08333333333333333
90811,0,0,1,0.0
92849,0,0,1,0.0
95629,24,24,1258,0.019077901430842606
95325,1,1,142,0.007042253521126761
94549,3582,3593,22979,0.15588145698246225
95152,13,13,307,0.04234527687296417
92244,11,11,1492,0.007372654155495978
94713,0,0,1,0.0
96434,0,0,1,0.0
92208,0,0,1,0.0
91314,0,0,1,0.0
93720,1614,1615,33423,0.04829009963198995
93903,0,0,2,0.0
97331,0,0,2,0.0
93006,12,12,644,0.018633540372670808
93201,1,1,708,0.0014124293785310734
93251,0,0,221,0.0
91607,2108,2119,20076,0.10500099621438534
92321,26,26,1049,0.02478551000953289
92170,2,3,485,0.004123711340206186
94239,0,0,2,0.0
90012,2202,2219,25483,0.08641054820860966
90231,13,13,312,0.041666666666666664
93401,2058,2058,25094,0.08201163624770862
98178,0,0,16,0.0
96095,0,0,10,0.0
92501,553,559,15555,0.03555126968820315
98580,0,0,6,0.0
96792,0,0,30,0.0
97423,0,0,7,0.0
91614,9,9,197,0.04568527918781726
96103,12,12,1816,0.006607929515418502
94928,1490,1493,36748,0.04054642429519974
90202,0,0,178,0.0
93729,17,17,974,0.017453798767967144
90008,1248,1258,17762,0.07026235784258529
95630,6075,6096,62390,0.09737137361756691
90244,0,0,2,0.0
95775,1,1,1,1.0
92254,52,52,8628,0.00602688919796013
92044,0,0,2,0.0
90814,961,965,12134,0.07919894511290589
90442,0,0,1,0.0
93516,26,26,1275,0.0203921568627451
93226,1,1,223,0.004484304932735426
95739,0,0,1,0.0
90859,0,0,0,
97635,0,0,79,0.0
95746,1940,1946,19966,0.09716518080737253
95852,8,8,257,0.0311284046692607
94007,0,0,1,0.0
95752,0,0,1,0.0
97636,0,0,1,0.0
96632,0,0,10,0.0
96022,173,174,12976,0.013332305795314426
93227,2,2,452,0.004424778761061947
97269,0,0,26,0.0
93641,5,5,303,0.0165016501650165
90684,0,0,1,0.0
93747,8,8,425,0.018823529411764704
93030,998,1003,43334,0.023030414916693588
94813,0,0,1,0.0
92124,1546,1551,18350,0.08425068119891008
93107,0,0,23,0.0
90822,0,0,9,0.0
90013,619,626,4383,0.1412274697695642
95213,12,12,546,0.02197802197802198
91950,843,850,42528,0.019822234762979684
95153,17,18,423,0.04018912529550828
91725,0,0,3,0.0
90752,0,0,1,0.0
90316,0,0,1,0.0
90781,0,0,0,
97639,0,0,2,0.0
92026,2276,2285,41311,0.055094284815182394
97444,0,0,15,0.0
94532,0,0,1,0.0
91007,2682,2706,22425,0.11959866220735786
96746,1,1,40,0.025
91321,1384,1396,25169,0.05498827923238905
98148,0,0,6,0.0
97213,2,2,32,0.0625
95451,176,176,11679,0.015069783371864029
90955,0,0,0,
94545,1765,1778,28168,0.06265975575120704
95620,736,737,19749,0.03726770975745607
95326,225,225,8550,0.02631578947368421
95579,0,0,1,0.0
92413,4,4,372,0.010752688172043012
90806,1018,1035,25895,0.0393126086117011
90203,0,0,5,0.0
91729,33,34,1280,0.02578125
99669,0,0,9,0.0
90230,2074,2088,21618,0.0959385697104265
95592,0,0,1,0.0
94920,1909,1915,10184,0.18745090337784762
96541,0,0,1,0.0
92546,7,7,595,0.011764705882352941
98596,0,1,6,0.0
92191,5,5,76,0.06578947368421052
93506,0,0,3,0.0
94998,0,0,1,0.0
92101,3860,3923,39024,0.09891348913489136
92390,0,0,1,0.0
95209,1111,1114,31040,0.035792525773195874
96767,0,0,1,0.0
98014,0,0,4,0.0
96683,0,0,2,0.0
91919,0,0,1,0.0
92040,1050,1051,34848,0.030130853994490357
97486,0,0,3,0.0
91911,1729,1733,69219,0.024978690821884166
90809,5,7,390,0.01282051282051282
99328,0,0,4,0.0
95419,14,14,307,0.04560260586319218
94160,0,0,1,0.0
90725,0,0,6,0.0
95734,0,0,3,0.0
98077,1,1,11,0.09090909090909091
92372,103,103,4424,0.02328209764918626
91997,0,0,2,0.0
92290,0,0,1,0.0
99214,0,0,1,0.0
95968,6,6,1556,0.0038560411311053984
97627,0,0,0,
93015,509,509,15536,0.032762615859938206
98003,0,0,37,0.0
95693,291,293,6769,0.04299010193529325
91343,2339,2366,42049,0.05562557968084853
95842,629,642,21620,0.029093432007400555
90404,1361,1380,14003,0.09719345854459759
97075,0,0,2,0.0
95893,0,0,1,0.0
92066,3,3,484,0.006198347107438017
93539,5,5,1189,0.004205214465937763
97132,1,1,23,0.043478260869565216
90721,0,0,14,0.0
92868,1082,1116,20743,0.05216217519163091
93524,1,1,116,0.008620689655172414
94554,0,0,2,0.0
90888,0,0,0,
90290,782,786,4826,0.1620389556568587
97114,0,0,1,0.0
96678,0,0,2,0.0
93105,1721,1730,19623,0.08770320542220864
92225,87,87,10104,0.0086104513064133
96071,0,0,114,0.0
93735,0,0,1,0.0
92644,0,0,3,0.0
92179,0,0,21,0.0
91980,14,14,3837,0.0036486838676048996
92036,108,108,4543,0.023772837332159368
93624,2,3,611,0.0032733224222585926
95589,19,19,1228,0.015472312703583062
92718,0,0,1,0.0
95868,0,0,1,0.0
95413,1,1,8,0.125
98092,3,3,36,0.08333333333333333
92283,2,2,815,0.00245398773006135
95332,0,0,1,0.0
95306,19,19,1132,0.01678445229681979
92566,0,0,1,0.0
98546,0,0,3,0.0
93639,7,7,573,0.012216404886561954
98073,0,0,1,0.0
94044,2401,2403,29224,0.08215849986312619
97414,0,0,2,0.0
97377,0,0,1,0.0
92169,15,15,564,0.026595744680851064
93014,8,8,600,0.013333333333333334
98292,0,0,20,0.0
98183,0,0,1,0.0
92393,13,13,1624,0.008004926108374385
91710,3844,3886,64971,0.05916485816749011
94510,1609,1615,23663,0.06799645015424925
93522,1,1,49,0.02040816326530612
90803,2128,2151,22082,0.09636808260121366
97141,0,0,5,0.0
92134,2,2,88,0.022727272727272728
97634,0,0,4,0.0
93586,0,0,9,0.0
98930,0,0,4,0.0
96436,0,0,1,0.0
96752,0,0,6,0.0
92428,0,0,1,0.0
92023,35,35,921,0.038002171552660155
92599,0,0,7,0.0
95895,0,0,0,
98632,0,0,19,0.0
96779,0,0,14,0.0
94586,81,81,975,0.08307692307692308
93707,0,0,47,0.0
92750,0,0,2,0.0
95082,0,0,0,
94254,0,0,1,0.0
97623,1,1,4,0.25
99185,0,0,1,0.0
95637,13,13,322,0.040372670807453416
92012,0,0,4,0.0
95897,0,0,1,0.0
95057,0,0,2,0.0
98645,0,0,0,
92837,6,6,209,0.028708133971291867
93009,0,0,24,0.0
92854,0,0,1,0.0
98324,0,0,3,0.0
91311,3034,3069,32177,0.0942909531653044
93270,36,36,4424,0.0081374321880651
92680,0,0,37,0.0
96058,3,3,606,0.0049504950495049506
92820,0,0,1,0.0
95528,16,16,897,0.017837235228539576
93923,1060,1060,10013,0.10586237890742035
95123,4585,4643,49542,0.09254773727342457
96704,1,1,26,0.038461538461538464
92217,0,0,1,0.0
97333,1,1,21,0.047619047619047616
90709,0,0,2,0.0
92826,0,0,2,0.0
96783,0,0,0,
94002,3272,3282,21671,0.15098518757786905
95355,1304,1305,42461,0.030710534372718496
91572,0,0,1,0.0
95333,17,17,2221,0.00765420981539847
92260,1232,1233,23123,0.05328028370021191
92705,3528,3583,39379,0.08959089870235405
96124,2,2,421,0.004750593824228029
90700,0,0,2,0.0
95400,0,0,1,0.0
92569,0,0,2,0.0
90697,0,0,0,
94612,853,865,9114,0.09359227561992539
96003,630,630,32946,0.019122199963576763
93427,280,280,5692,0.049191848208011243
90656,0,0,0,
95015,36,37,495,0.07272727272727272
95941,6,6,352,0.017045454545454544
92553,973,976,50267,0.019356635566077147
90240,1184,1192,19637,0.0602943423129806
91395,0,0,67,0.0
93591,81,82,5056,0.016020569620253163
96129,3,3,253,0.011857707509881422
94203,2,2,7,0.2857142857142857
92948,0,0,1,0.0
92252,156,158,5223,0.02986789201608271
95538,1,1,12,0.08333333333333333
91116,9,9,73,0.1232876712328767
90062,546,556,19620,0.02782874617737003
98030,0,0,13,0.0
93217,0,0,3,0.0
93737,305,305,5991,0.050909697880153565
94573,38,38,544,0.06985294117647059
92121,682,683,7070,0.09646393210749646
95001,58,58,1073,0.05405405405405406
90405,2612,2634,18444,0.14161787031012796
93213,0,0,1,0.0
90879,0,0,0,
97136,0,0,5,0.0
95338,166,166,11697,0.014191673078567155
93550,1111,1118,52044,0.02134732149719468
95664,52,52,1328,0.0391566265060241
95534,0,0,244,0.0
90537,0,0,1,0.0
96490,0,0,1,0.0
91066,21,21,381,0.05511811023622047
90702,3,3,179,0.01675977653631285
91242,0,0,3,0.0
95567,19,19,1725,0.011014492753623189
98257,0,0,8,0.0
95633,50,51,2983,0.016761649346295676
92467,0,0,1,0.0
97488,0,0,1,0.0
96116,0,0,194,0.0
93510,314,315,6845,0.04587289992695398
92075,1282,1282,10357,0.12378101766920924
91175,0,0,1,0.0
92144,0,0,1,0.0
93727,1623,1624,58261,0.027857400319253017
91637,0,0,2,0.0
94613,1,1,60,0.016666666666666666
92306,0,0,3,0.0
94146,2,2,72,0.027777777777777776
96453,0,0,1,0.0
97502,0,0,49,0.0
92151,0,0,1,0.0
96028,8,8,1191,0.006717044500419815
95691,1662,1683,29852,0.055674661664210104
93031,12,12,1390,0.008633093525179856
99036,0,0,1,0.0
98310,1,1,33,0.030303030303030304
96717,0,0,9,0.0
91702,1920,1945,42508,0.04516796838242213
98032,1,1,57,0.017543859649122806
98439,0,0,16,0.0
98807,0,0,1,0.0
93933,1081,1082,19418,0.055669996910083425
96064,25,25,4201,0.005950964056177101
93552,885,894,30433,0.029080274701803962
91372,23,23,217,0.10599078341013825
99001,0,0,7,0.0
96136,0,0,103,0.0
95255,10,10,2075,0.004819277108433735
90039,2122,2134,19541,0.10859219077836343
90923,0,0,0,
96741,1,1,22,0.045454545454545456
95043,11,11,487,0.022587268993839837
95047,0,0,1,0.0
95160,12,14,282,0.0425531914893617
98338,1,1,15,0.06666666666666667
92100,0,0,43,0.0
91703,0,0,4,0.0
95223,93,93,4947,0.01879927228623408
95940,0,0,23,0.0
91742,0,0,1,0.0
91226,6,6,175,0.03428571428571429
93567,0,0,2,0.0
95540,222,222,11599,0.019139580998361928
95493,4,4,229,0.017467248908296942
90546,0,0,1,0.0
90021,311,316,2836,0.10966149506346967
90086,6,6,140,0.04285714285714286
90777,0,0,1,0.0
92565,0,0,3,0.0
90063,998,1003,39349,0.025362779232000813
92137,5,5,187,0.026737967914438502
96043,0,0,1,0.0
98056,3,3,47,0.06382978723404255
95367,446,446,19133,0.0233105106360738
91785,11,11,719,0.015299026425591099
93433,354,354,9860,0.0359026369168357
95155,7,7,176,0.03977272727272727
99840,0,0,1,0.0
96776,1,1,1,1.0
92500,0,0,9,0.0
92689,0,0,5,0.0
95665,56,56,4986,0.011231448054552748
90047,1100,1118,31472,0.034951703101169296
98801,0,0,16,0.0
96099,14,14,927,0.015102481121898598
95139,558,561,5203,0.10724581971939266
98075,6,6,37,0.16216216216216217
94537,11,11,510,0.021568627450980392
90065,2488,2506,29842,0.08337242812143958
91104,2066,2082,24009,0.08605106418426424
98005,8,8,50,0.16
91834,0,0,1,0.0
99037,0,0,13,0.0
91413,32,34,490,0.0653061224489796
95041,26,26,465,0.05591397849462366
98119,8,8,70,0.11428571428571428
92574,0,0,1,0.0
95469,22,22,1798,0.012235817575083427
99320,0,0,1,0.0
98635,0,0,1,0.0
94105,1170,1173,5630,0.20781527531083482
97078,0,0,7,0.0
94658,0,0,1,0.0
94017,5,5,310,0.016129032258064516
91534,0,0,1,0.0
95832,184,188,7420,0.024797843665768194
91001,2789,2808,27340,0.10201170446232626
91208,1599,1607,12883,0.124117053481332
94106,0,0,0,
91649,0,0,1,0.0
92398,16,16,905,0.017679558011049725
95267,8,8,484,0.01652892561983471
90239,9,9,242,0.0371900826446281
93292,617,618,32521,0.018972356323606287
98074,3,3,35,0.08571428571428572
98271,1,1,19,0.05263157894736842
94503,1160,1163,18412,0.06300238974581794
95615,11,11,772,0.014248704663212436
93925,13,13,1343,0.00967982129560685
95250,0,0,2,0.0
93944,6,6,225,0.02666666666666667
92374,1451,1455,30908,0.04694577455674906
95417,0,0,143,0.0
98548,0,0,4,0.0
95653,0,0,466,0.0
95889,0,0,1,0.0
93996,0,0,1,0.0
91424,1,1,1,1.0
98062,1,1,1,1.0
99801,1,1,28,0.03571428571428571
92064,4199,4204,42577,0.0986213213706931
95847,0,0,3,0.0
98406,0,0,18,0.0
95531,183,183,16141,0.01133758751006753
95604,28,28,1903,0.014713610089332634
91091,0,0,1,0.0
93600,0,0,1,0.0
92178,14,14,513,0.02729044834307992
98108,0,0,17,0.0
95838,552,557,27254,0.02025390768327585
91370,0,0,1,0.0
93483,15,15,535,0.028037383177570093
95269,10,10,837,0.011947431302270013
96044,6,6,908,0.006607929515418502
91010,966,981,19406,0.04977841904565598
99644,0,0,1,0.0
93314,1162,1163,27894,0.041657704165770415
91752,1682,1695,31410,0.05354982489652977
90004,2241,2263,31005,0.07227866473149493
96075,3,3,194,0.015463917525773196
92311,254,255,18539,0.013700846863369113
95358,323,324,25344,0.012744633838383838
90408,6,6,98,0.061224489795918366
90007,571,579,15287,0.03735199843003859
97846,0,0,1,0.0
95222,107,107,4685,0.022838847385272146
92842,15,16,717,0.02092050209205021
91211,0,0,1,0.0
97348,0,0,2,0.0
95657,0,0,2,0.0
92391,36,37,1659,0.0216998191681736
94823,0,0,3,0.0
90854,0,0,0,
93794,4,4,223,0.017937219730941704
96826,1,1,21,0.047619047619047616
93240,45,45,4242,0.010608203677510608
95643,0,0,3,0.0
90224,3,3,277,0.010830324909747292
95362,0,0,3,0.0
90066,4638,4662,36461,0.1272044101917117
99217,0,0,8,0.0
94036,0,0,27,0.0
97030,0,0,27,0.0
93599,11,11,170,0.06470588235294118
93723,510,510,10982,0.04643962848297214
94536,6011,6052,48891,0.12294696365384222
95688,1373,1376,32709,0.041976214497538904
90228,0,0,1,0.0
90765,0,0,0,
95132,3075,3112,31123,0.09880152941554478
90099,0,0,2,0.0
96063,1,1,94,0.010638297872340425
90872,0,0,0,
92681,0,0,1,0.0
92083,875,884,28811,0.030370344660025684
93215,324,324,30684,0.010559249120062574
90291,2360,2381,16191,0.14575999011796678
92099,0,0,2,0.0
94477,0,0,1,0.0
95676,2,2,380,0.005263157894736842
93716,0,0,23,0.0
92790,0,0,1,0.0
95681,14,14,1169,0.011976047904191617
99153,0,0,1,0.0
98537,0,0,1,0.0
90649,0,0,0,
95385,2,2,256,0.0078125
93443,13,13,577,0.022530329289428077
90249,905,919,20550,0.04403892944038929
95121,2456,2484,29167,0.08420475194569205
95621,795,806,30141,0.026376032646561163
91934,13,13,829,0.015681544028950542
93011,32,32,1018,0.03143418467583497
96377,1,1,14,0.07142857142857142
93663,0,0,1,0.0
98206,0,0,2,0.0
95806,0,0,3,0.0
98046,0,0,41,0.0
92808,2160,2175,16256,0.1328740157480315
93384,10,10,1003,0.009970089730807577
95715,2,2,86,0.023255813953488372
90032,1235,1257,27451,0.044989253579104584
92195,8,8,343,0.023323615160349854
90271,0,0,2,0.0
92106,1293,1298,14786,0.08744758555390234
90910,0,0,0,
90760,0,0,1,0.0
94402,2818,2822,21401,0.131676089902341
90710,925,945,18939,0.04884101589313058
93380,8,8,1501,0.005329780146568954
90913,0,0,0,
98663,1,1,13,0.07692307692307693
93421,22,22,891,0.024691358024691357
93928,3,3,117,0.02564102564102564
96045,0,0,1,0.0
92315,110,110,5443,0.020209443321697593
95130,1205,1226,9877,0.12200060747190443
98589,0,0,5,0.0
95551,24,24,1318,0.018209408194233688
98850,0,0,2,0.0
97002,0,0,6,0.0
97436,0,0,4,0.0
95029,0,0,1,0.0
93523,65,65,1285,0.05058365758754864
95018,377,379,6564,0.057434491163924434
90406,17,17,294,0.05782312925170068
94960,1616,1619,11716,0.13793103448275862
97308,0,0,2,0.0
99216,1,1,12,0.08333333333333333
91551,0,0,1,0.0
91756,1,1,5,0.2
95427,12,12,433,0.02771362586605081
95527,4,4,276,0.014492753623188406
92323,0,0,19,0.0
92443,0,0,3,0.0
98576,1,1,5,0.2
96682,0,0,1,0.0
92713,0,0,12,0.0
98531,1,1,16,0.0625
98320,0,0,2,0.0
90724,0,0,2,0.0
91941,1705,1709,25439,0.06702307480639963
91324,1717,1728,21574,0.07958653935292481
90001,449,470,32620,0.013764561618638873
92845,799,806,12999,0.06146626663589507
97366,0,0,1,0.0
95640,154,154,9494,0.01622077101327154
91307,2611,2637,19808,0.1318154281098546
96079,0,0,37,0.0
91013,0,0,1,0.0
91707,0,0,3,0.0
96206,0,0,1,0.0
96321,0,0,1,0.0
94034,0,0,5,0.0
92668,0,0,8,0.0
92764,0,0,2,0.0
90250,2825,2867,61727,0.04576603431237546
97004,0,0,3,0.0
92503,2827,2855,68113,0.041504558601148094
94541,2359,2388,46965,0.05022889385712765
92687,0,0,7,0.0
92576,0,0,4,0.0
91605,1986,2015,38913,0.05103692853288104
93966,0,0,1,0.0
93776,0,0,121,0.0
93554,1,1,27,0.037037037037037035
95694,308,308,8895,0.03462619449128724
92415,22,22,3602,0.006107717934480844
92732,0,0,1,0.0
92518,327,327,2113,0.15475627070515854
96766,0,0,27,0.0
97361,0,0,7,0.0
91745,3500,3548,42747,0.08187709078999696
94297,3,3,86,0.03488372093023256
90862,0,0,0,
95434,0,0,1,0.0
95011,12,12,516,0.023255813953488372
90820,0,0,2,0.0
92202,8,8,1606,0.0049813200498132005
92525,0,0,1,0.0
95093,0,0,1,0.0
90575,0,0,1,0.0
95698,5,5,262,0.019083969465648856
94570,5,5,146,0.03424657534246575
92304,0,0,10,0.0
92534,0,0,2,0.0
90655,0,0,1,0.0
98374,1,1,43,0.023255813953488372
99210,0,0,2,0.0
90933,0,0,1,0.0
95103,2,2,99,0.020202020202020204
92240,587,588,27493,0.021350889317280762
92851,0,0,1,0.0
95050,2664,2695,28466,0.09358532986721001
94300,0,0,1,0.0
91065,0,0,0,
93512,2,2,202,0.009900990099009901
99504,0,0,14,0.0
95993,759,759,29086,0.026095028536065462
91915,2309,2314,26748,0.08632421115597427
95321,119,119,4463,0.0266636791395922
98685,2,2,29,0.06896551724137931
95305,2,2,377,0.005305039787798408
90915,0,0,0,
98083,2,2,11,0.18181818181818182
99143,0,0,1,0.0
90095,110,110,636,0.17295597484276728
92616,15,15,184,0.08152173913043478
90200,0,0,3,0.0
92316,345,348,25426,0.013568787854951624
97410,0,0,3,0.0
91918,0,0,1,0.0
98008,7,7,38,0.18421052631578946
92610,1534,1543,10700,0.1433644859813084
92171,1,1,306,0.0032679738562091504
92507,1643,1655,37596,0.04370145760187254
93024,21,21,453,0.046357615894039736
92690,17,17,459,0.037037037037037035
91315,0,0,2,0.0
92220,699,702,25317,0.02760990638701268
91239,0,0,1,0.0
96825,2,2,68,0.029411764705882353
99686,0,0,2,0.0
97292,0,0,2,0.0
91077,4,4,118,0.03389830508474576
92318,2,2,160,0.0125
90609,6,6,141,0.0425531914893617
91478,0,0,1,0.0
94610,2157,2166,17446,0.12363865642554167
91387,2802,2818,33520,0.08359188544152744
97071,1,1,15,0.06666666666666667
90905,0,0,2,0.0
94057,0,0,1,0.0
93067,59,59,923,0.06392199349945829
93012,2435,2442,30812,0.07902765156432559
99701,0,0,9,0.0
92702,3,3,378,0.007936507936507936
97007,3,3,60,0.05
94542,1343,1346,10762,0.12479093105370749
97064,0,0,4,0.0
95836,0,0,16,0.0
94125,1,1,19,0.05263157894736842
94400,0,0,13,0.0
93438,7,7,617,0.011345218800648298
96349,3,3,23,0.13043478260869565
92145,10,11,556,0.017985611510791366
99323,0,0,3,0.0
91798,0,0,1,0.0
97209,5,5,66,0.07575757575757576
94089,1809,1833,17225,0.10502177068214805
97918,0,0,2,0.0
97442,0,0,1,0.0
98346,0,0,8,0.0
91709,7609,7654,63118,0.12055198200196457
95561,0,0,1,0.0
93654,324,324,22319,0.014516779425601506
93216,8,8,1357,0.0058953574060427415
94341,0,0,1,0.0
96057,12,12,1449,0.008281573498964804
92638,1,1,2,0.5
95337,2311,2315,38823,0.0595265693017026
95689,26,26,1810,0.014364640883977901
90799,0,0,0,
92062,0,0,5,0.0
93255,6,6,421,0.014251781472684086
92403,0,0,25,0.0
92982,0,0,1,0.0
99928,0,0,1,0.0
97544,0,0,4,0.0
98146,1,1,20,0.05
93953,473,473,4204,0.11251189343482398
95447,0,0,1,0.0
93022,214,214,5389,0.03971052143254778
91673,0,0,1,0.0
92889,0,0,1,0.0
94144,0,0,1,0.0
93420,1432,1432,26439,0.05416241158894058
96224,0,0,1,0.0
90954,0,0,0,
95618,1833,1839,18935,0.09680485872722472
92799,5,5,341,0.01466275659824047
96131,0,0,1,0.0
90703,4255,4288,41326,0.1029618158060301
92788,0,0,3,0.0
98233,0,0,9,0.0
90674,0,0,0,
95900,0,0,1,0.0
99009,0,0,1,0.0
93537,0,0,2,0.0
93045,0,0,2,0.0
95038,16,16,1011,0.01582591493570722
93930,159,159,12765,0.01245593419506463
92335,1052,1064,71441,0.014725437773827354
92625,1729,1738,10439,0.1656288916562889
98134,0,0,6,0.0
91390,1276,1279,16051,0.0794966045729238
95137,0,0,1,0.0
99156,0,0,7,0.0
92626,3204,3247,39451,0.08121467136447745
92427,6,6,571,0.010507880910683012
90208,0,0,0,
98823,0,0,2,0.0
91107,2838,2866,25482,0.11137273369437249
98071,0,0,6,0.0
92159,5,5,225,0.022222222222222223
95976,0,0,1,0.0
97351,0,0,5,0.0
93441,75,75,1219,0.06152584085315833
99709,1,1,16,0.0625
93722,1325,1325,58158,0.022782764194091955
90771,0,0,0,
90747,2,2,45,0.044444444444444446
94905,0,0,0,
92409,0,0,3,0.0
93276,0,0,128,0.0
96763,0,0,3,0.0
93211,0,0,1,0.0
93592,1,1,232,0.004310344827586207
95585,3,3,346,0.008670520231213872
92631,0,0,4,0.0
94075,0,0,1,0.0
91618,0,0,1,0.0
93002,15,16,884,0.016968325791855202
95834,2488,2509,29798,0.08349553661319552
96703,0,0,7,0.0
95695,698,702,28065,0.02487083556030643
90509,5,5,39,0.1282051282051282
95767,0,0,2,0.0
95870,0,0,1,0.0
90092,0,0,1,0.0
91106,1586,1601,16166,0.0981071384386985
96029,1,1,145,0.006896551724137931
98405,1,1,12,0.08333333333333333
96761,2,2,57,0.03508771929824561
93237,0,0,5,0.0
96154,0,0,5,0.0
95730,0,0,3,0.0
97130,0,0,1,0.0
95646,8,8,169,0.047337278106508875
92445,0,0,2,0.0
95430,4,4,197,0.02030456852791878
92494,0,0,1,0.0
93673,5,5,656,0.007621951219512195
93902,6,6,1462,0.004103967168262654
92091,271,271,1574,0.1721728081321474
95004,173,173,3946,0.043841865179929045
92173,522,525,33639,0.015517702666547757
97376,0,0,2,0.0
90205,0,0,1,0.0
97302,0,0,37,0.0
97741,1,1,3,0.3333333333333333
95348,516,516,22469,0.022964973964128353
98047,0,0,11,0.0
90111,0,0,1,0.0
92926,0,0,2,0.0
94956,97,97,1292,0.07507739938080496
96014,1,1,229,0.004366812227074236
90672,0,0,0,
92037,4188,4197,29422,0.14234246482224186
95652,230,232,2821,0.0815313718539525
97032,0,0,1,0.0
96080,252,252,22454,0.011222944686915471
92014,1954,1957,12047,0.16219805760770317
90058,203,203,3547,0.05723146320834508
94415,0,0,1,0.0
90874,0,0,0,
98106,2,2,25,0.08
95721,0,0,4,0.0
93640,52,52,9767,0.005324050373707382
91510,18,19,540,0.03333333333333333
91910,2324,2329,60901,0.03816029293443458
93562,9,9,821,0.010962241169305725
93409,0,0,33,0.0
90057,611,626,17788,0.0343489993253879
92405,317,321,19604,0.016170169353193226
91927,0,0,0,
99692,0,0,6,0.0
95520,0,0,1,0.0
90296,3,3,57,0.05263157894736842
98817,0,0,1,0.0
91735,0,0,2,0.0
96714,0,0,19,0.0
92077,0,0,3,0.0
92629,2207,2223,22292,0.09900412704109098
93020,3,3,272,0.011029411764705883
95487,10,10,283,0.0353356890459364
90664,0,0,0,
90300,0,0,5,0.0
92072,7,7,629,0.011128775834658187
94618,1956,1960,10783,0.18139664286376703
94232,1,1,8,0.125
93622,88,88,7872,0.011178861788617886
93633,0,0,26,0.0
97210,3,3,64,0.046875
92582,495,497,15877,0.031177174529193174
97201,1,1,47,0.02127659574468085
97528,0,0,4,0.0
96811,0,0,1,0.0
98672,1,1,4,0.25
90816,0,0,2,0.0
95524,124,124,1845,0.06720867208672086
93629,0,0,1,0.0
90031,987,1007,21806,0.045262771714207096
95975,53,53,1592,0.03329145728643216
95013,3,3,132,0.022727272727272728
