GEOID,NAMELSAD,COUNTYFP,TRACTCE,tract_area_sq_mi,station_count,total_evse,stations_per_sq_mi,evse_per_sq_mi,population,ev_vehicles_area_weighted,zev_vehicles_area_weighted,light_duty_vehicles_area_weighted,ev_vehicles_population_weighted,zev_vehicles_population_weighted,light_duty_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_area_weighted,ev_share_light_duty_area_weighted,evse_per_1000_light_duty_vehicles_population_weighted,ev_share_light_duty_population_weighted,is_benchmark_20to100,predicted_target_evse_count,current_total_evse,model_gap_evse_all_tracts,application_group,planning_gap_evse_non_benchmark_only,planning_gap_bin
06107004200,Census Tract 42,107,4200,152.96369190383274,0.0,0.0,0.0,0.0,6690,76.96691745245192,77.06653244640556,9545.416354055842,50.280620254396744,50.30042049097841,6554.531399576697,0.0,0.0080632331369965,0.0,0.0076711235615781,False,258.0,0.0,258.0,non_benchmark_application,258.0,251-500
06037910706,Census Tract 9107.06,37,910706,7.998382080443587,0.0,0.0,0.0,0.0,6761,138.4014969633088,139.82424689676145,4946.817373279915,142.66538291531367,144.24591478014747,6497.951675385113,0.0,0.0279778868956999,0.0,0.0219554391972079,False,256.0,0.0,256.0,non_benchmark_application,256.0,251-500
06073010110,Census Tract 101.10,73,10110,0.8439896353802628,0.0,0.0,0.0,0.0,7030,37.44161331437723,37.58786961638651,1199.3991806774852,201.6257617076018,202.4133623392721,6458.8502467844,0.0,0.0312169742297374,0.0,0.0312169742297374,False,255.0,0.0,255.0,non_benchmark_application,255.0,251-500
06103001000,Census Tract 10,103,1000,70.18036737885465,0.0,0.0,0.0,0.0,6784,28.317416263678663,28.357184975363044,3506.054521873445,52.69567250304886,52.767165149515435,6524.6419699785565,0.0,0.0080767187409702,0.0,0.008076408291139,False,255.0,0.0,255.0,non_benchmark_application,255.0,251-500
06071002206,Census Tract 22.06,71,2206,0.77464929414276,0.0,0.0,0.0,0.0,7570,88.28136382763132,88.79778806184468,1515.35178451912,370.9365184892739,373.1064057587617,6367.1344762358385,0.0,0.0582579997130147,0.0,0.0582579997130147,False,254.0,0.0,254.0,non_benchmark_application,254.0,251-500
06065043007,Census Tract 430.07,65,43007,6.389813633880578,0.0,0.0,0.0,0.0,7258,255.17588829918503,256.38981739469324,3379.5780581928816,511.499255878473,513.978553801143,6320.289403201759,0.0,0.0755052506275389,0.0,0.0809297206579425,False,254.0,0.0,254.0,non_benchmark_application,254.0,251-500
06073017064,Census Tract 170.64,73,17064,0.7229262801806182,0.0,0.0,0.0,0.0,8172,204.51086716223236,205.13428087100303,1141.1899645902283,1089.1809579294795,1092.5011254586047,6077.732670439899,0.0,0.1792084346234738,0.0,0.1792084346234738,False,254.0,0.0,254.0,non_benchmark_application,254.0,251-500
06013345112,Census Tract 3451.12,13,345112,3.2804618480832297,0.0,0.0,0.0,0.0,8221,1750.0293408736047,1759.031712492712,8043.802524741168,1297.0360745255111,1303.7140103176723,5969.527469205713,0.0,0.2175624445641045,0.0,0.2172761715590347,False,252.0,0.0,252.0,non_benchmark_application,252.0,251-500
06073019303,Census Tract 193.03,73,19303,3.265395204791359,0.0,0.0,0.0,0.0,7993,438.21520038456765,440.7626250221363,9535.523273584024,298.29866222293157,299.9676771211798,6368.605894444931,0.0,0.0459560726571285,0.0,0.0468389263155889,False,252.0,0.0,252.0,non_benchmark_application,252.0,251-500
06059032063,Census Tract 320.63,59,32063,2.33675274031878,0.0,0.0,0.0,0.0,7205,694.5515136640331,696.8168480204075,5596.735060856866,767.7430505185148,770.2471048254934,6186.516570815527,0.0,0.1240994090504074,0.0,0.1240994090503678,False,251.0,0.0,251.0,non_benchmark_application,251.0,251-500
06085512509,Census Tract 5125.09,85,512509,1.8718643020152923,0.0,0.0,0.0,0.0,7855,44.57658201572884,44.71143966209106,652.9807236858497,429.9313388639968,431.23201123129707,6297.85560246815,0.0,0.0682663061845217,0.0,0.0682663061845218,False,251.0,0.0,251.0,non_benchmark_application,251.0,251-500
06059076201,Census Tract 762.01,59,76201,0.8979197454144161,0.0,0.0,0.0,0.0,7589,268.7437308630705,276.2479188103811,4254.640060252191,398.20961931169455,409.328910601375,6304.290683396657,0.0,0.0631648569696259,0.0,0.0631648569696258,False,250.0,0.0,250.0,non_benchmark_application,250.0,101-250
06071002037,Census Tract 20.37,71,2037,1.778774466260325,0.0,0.0,0.0,0.0,7481,503.0350154149755,504.4663794993869,7564.401345093524,418.8000678349899,419.99174506873777,6297.71626104901,0.0,0.0665003074884779,0.0,0.0665003074884847,False,250.0,0.0,250.0,non_benchmark_application,250.0,101-250
06065042007,Census Tract 420.07,65,42007,51.760040829690205,0.0,0.0,0.0,0.0,7605,1654.5685480899847,1664.9697869687634,26663.16745700493,385.4668781854726,387.7862308921475,6314.706423234921,0.0,0.0620544633625401,0.0,0.0610427235013095,False,250.0,0.0,250.0,non_benchmark_application,250.0,101-250
06085503802,Census Tract 5038.02,85,503802,0.6467181194110048,0.0,0.0,0.0,0.0,7647,84.1066556584335,84.95450500982783,1626.8533354541798,324.576650141927,327.8485921796466,6278.202381974617,0.0,0.0516989785283581,0.0,0.0516989785282839,False,245.0,0.0,245.0,non_benchmark_application,245.0,101-250
06037406903,Census Tract 4069.03,37,406903,0.7573643012636062,0.0,0.0,0.0,0.0,7988,135.91249317769763,138.69652597684532,3351.7263296638375,240.78012072526425,245.83731592994613,6304.339614442943,0.0,0.0405499971685722,0.0,0.0381927585521643,False,245.0,0.0,245.0,non_benchmark_application,245.0,101-250
06001442900,Census Tract 4429,1,442900,0.797885991067852,0.0,0.0,0.0,0.0,7783,513.2593529767335,515.6568649020733,2633.8107007012345,1159.9403217900951,1165.3585781512222,5952.2797080798155,0.0,0.1948732886688028,0.0,0.1948732886688028,False,245.0,0.0,245.0,non_benchmark_application,245.0,101-250
