GEOID,NAMELSAD,COUNTYFP,county_name,current_total_evse,predicted_target_evse_count,baseline_target_evse_count,planning_gap_evse_non_benchmark_only,baseline_gap_evse,target_difference_final_minus_baseline,gap_difference_final_minus_baseline
06111006600,Census Tract 66,111,Ventura,0.0,94.0,16.0,94.0,16.0,78.0,78.0
06059074901,Census Tract 749.01,59,Orange,4.0,197.0,24.0,193.0,20.0,173.0,173.0
06059074902,Census Tract 749.02,59,Orange,0.0,120.0,32.0,120.0,32.0,88.0,88.0
06059075806,Census Tract 758.06,59,Orange,0.0,122.0,17.0,122.0,17.0,105.0,105.0
06037189904,Census Tract 1899.04,37,Los Angeles,0.0,50.0,32.0,50.0,32.0,18.0,18.0
06037190201,Census Tract 1902.01,37,Los Angeles,1.0,55.0,27.0,54.0,26.0,28.0,28.0
06059075807,Census Tract 758.07,59,Orange,2.0,126.0,19.0,124.0,17.0,107.0,107.0
06059075808,Census Tract 758.08,59,Orange,0.0,72.0,19.0,72.0,19.0,53.0,53.0
06059075810,Census Tract 758.10,59,Orange,0.0,71.0,16.0,71.0,16.0,55.0,55.0
06059086802,Census Tract 868.02,59,Orange,8.0,111.0,18.0,103.0,10.0,93.0,93.0
06059086901,Census Tract 869.01,59,Orange,6.0,211.0,21.0,205.0,15.0,190.0,190.0
06059086902,Census Tract 869.02,59,Orange,2.0,114.0,21.0,112.0,19.0,93.0,93.0
06059086803,Census Tract 868.03,59,Orange,0.0,193.0,17.0,193.0,17.0,176.0,176.0
06059086903,Census Tract 869.03,59,Orange,1.0,123.0,21.0,122.0,20.0,102.0,102.0
06059088601,Census Tract 886.01,59,Orange,0.0,208.0,20.0,208.0,20.0,188.0,188.0
06059088602,Census Tract 886.02,59,Orange,6.0,83.0,21.0,77.0,15.0,62.0,62.0
06059088502,Census Tract 885.02,59,Orange,32.0,100.0,21.0,68.0,0.0,79.0,68.0
06059088903,Census Tract 889.03,59,Orange,0.0,233.0,17.0,233.0,17.0,216.0,216.0
06059088904,Census Tract 889.04,59,Orange,0.0,133.0,21.0,133.0,21.0,112.0,112.0
06059088905,Census Tract 889.05,59,Orange,0.0,118.0,21.0,118.0,21.0,97.0,97.0
06059088902,Census Tract 889.02,59,Orange,0.0,114.0,21.0,114.0,21.0,93.0,93.0
06059099235,Census Tract 992.35,59,Orange,0.0,137.0,21.0,137.0,21.0,116.0,116.0
06059099237,Census Tract 992.37,59,Orange,0.0,78.0,21.0,78.0,21.0,57.0,57.0
06059099238,Census Tract 992.38,59,Orange,6.0,97.0,21.0,91.0,15.0,76.0,76.0
06037188100,Census Tract 1881,37,Los Angeles,30.0,77.0,9.0,47.0,0.0,68.0,47.0
06037188300,Census Tract 1883,37,Los Angeles,2.0,66.0,13.0,64.0,11.0,53.0,53.0
06059099234,Census Tract 992.34,59,Orange,15.0,103.0,21.0,88.0,6.0,82.0,82.0
06059099247,Census Tract 992.47,59,Orange,0.0,59.0,31.0,59.0,31.0,28.0,28.0
06059099248,Census Tract 992.48,59,Orange,0.0,100.0,31.0,100.0,31.0,69.0,69.0
06059099249,Census Tract 992.49,59,Orange,0.0,70.0,32.0,70.0,32.0,38.0,38.0
06037189300,Census Tract 1893,37,Los Angeles,0.0,57.0,9.0,57.0,9.0,48.0,48.0
06059099250,Census Tract 992.50,59,Orange,0.0,76.0,21.0,76.0,21.0,55.0,55.0
06059110110,Census Tract 1101.10,59,Orange,60.0,116.0,17.0,56.0,0.0,99.0,56.0
06065042623,Census Tract 426.23,65,Riverside,0.0,73.0,5.0,73.0,5.0,68.0,68.0
06065042732,Census Tract 427.32,65,Riverside,0.0,194.0,12.0,194.0,12.0,182.0,182.0
06059074406,Census Tract 744.06,59,Orange,0.0,70.0,19.0,70.0,19.0,51.0,51.0
06059074408,Census Tract 744.08,59,Orange,0.0,122.0,35.0,122.0,35.0,87.0,87.0
06065043009,Census Tract 430.09,65,Riverside,0.0,122.0,16.0,122.0,16.0,106.0,106.0
06065043601,Census Tract 436.01,65,Riverside,0.0,88.0,29.0,88.0,29.0,59.0,59.0
06065044404,Census Tract 444.04,65,Riverside,0.0,58.0,3.0,58.0,3.0,55.0,55.0
06065049600,Census Tract 496,65,Riverside,7.0,160.0,17.0,153.0,10.0,143.0,143.0
06065042726,Census Tract 427.26,65,Riverside,0.0,552.0,8.0,552.0,8.0,544.0,544.0
06065940500,Census Tract 9405,65,Riverside,6.0,38.0,3.0,32.0,0.0,35.0,32.0
06111006700,Census Tract 67,111,Ventura,0.0,64.0,19.0,64.0,19.0,45.0,45.0
06111006800,Census Tract 68,111,Ventura,0.0,79.0,16.0,79.0,16.0,63.0,63.0
06059074502,Census Tract 745.02,59,Orange,0.0,104.0,27.0,104.0,27.0,77.0,77.0
06059075002,Census Tract 750.02,59,Orange,62.0,163.0,20.0,101.0,0.0,143.0,101.0
06059075003,Census Tract 750.03,59,Orange,0.0,140.0,33.0,140.0,33.0,107.0,107.0
06059075811,Census Tract 758.11,59,Orange,1.0,75.0,22.0,74.0,21.0,53.0,53.0
06059075812,Census Tract 758.12,59,Orange,4.0,174.0,19.0,170.0,15.0,155.0,155.0
06059075815,Census Tract 758.15,59,Orange,0.0,130.0,21.0,130.0,21.0,109.0,109.0
06059075816,Census Tract 758.16,59,Orange,0.0,76.0,22.0,76.0,22.0,54.0,54.0
06059088701,Census Tract 887.01,59,Orange,0.0,132.0,21.0,132.0,21.0,111.0,111.0
06059088801,Census Tract 888.01,59,Orange,1.0,178.0,22.0,177.0,21.0,156.0,156.0
06037199120,Census Tract 1991.20,37,Los Angeles,0.0,62.0,13.0,62.0,13.0,49.0,49.0
06037199201,Census Tract 1992.01,37,Los Angeles,4.0,60.0,20.0,56.0,16.0,40.0,40.0
06037199202,Census Tract 1992.02,37,Los Angeles,1.0,51.0,13.0,50.0,12.0,38.0,38.0
06037199300,Census Tract 1993,37,Los Angeles,0.0,66.0,8.0,66.0,8.0,58.0,58.0
06111006400,Census Tract 64,111,Ventura,0.0,178.0,9.0,178.0,9.0,169.0,169.0
06111007506,Census Tract 75.06,111,Ventura,0.0,305.0,6.0,305.0,6.0,299.0,299.0
06111008001,Census Tract 80.01,111,Ventura,0.0,88.0,26.0,88.0,26.0,62.0,62.0
06111000400,Census Tract 4,111,Ventura,0.0,186.0,4.0,186.0,4.0,182.0,182.0
06037199400,Census Tract 1994,37,Los Angeles,0.0,75.0,15.0,75.0,15.0,60.0,60.0
06037199700,Census Tract 1997,37,Los Angeles,6.0,63.0,13.0,57.0,7.0,50.0,50.0
06037199900,Census Tract 1999,37,Los Angeles,1.0,50.0,19.0,49.0,18.0,31.0,31.0
06037201110,Census Tract 2011.10,37,Los Angeles,0.0,50.0,13.0,50.0,13.0,37.0,37.0
06111000600,Census Tract 6,111,Ventura,0.0,126.0,19.0,126.0,19.0,107.0,107.0
06111005401,Census Tract 54.01,111,Ventura,0.0,93.0,21.0,93.0,21.0,72.0,72.0
06111000901,Census Tract 9.01,111,Ventura,0.0,58.0,8.0,58.0,8.0,50.0,50.0
06111007300,Census Tract 73,111,Ventura,1.0,54.0,2.0,53.0,1.0,52.0,52.0
06111007901,Census Tract 79.01,111,Ventura,3.0,146.0,21.0,143.0,18.0,125.0,125.0
06111000800,Census Tract 8,111,Ventura,0.0,202.0,3.0,202.0,3.0,199.0,199.0
06111000302,Census Tract 3.02,111,Ventura,7.0,453.0,3.0,446.0,0.0,450.0,446.0
06111005911,Census Tract 59.11,111,Ventura,0.0,99.0,10.0,99.0,10.0,89.0,89.0
06111007202,Census Tract 72.02,111,Ventura,9.0,113.0,9.0,104.0,0.0,104.0,104.0
06111005907,Census Tract 59.07,111,Ventura,29.0,94.0,14.0,65.0,0.0,80.0,65.0
06111001102,Census Tract 11.02,111,Ventura,0.0,92.0,9.0,92.0,9.0,83.0,83.0
06111007402,Census Tract 74.02,111,Ventura,24.0,173.0,6.0,149.0,0.0,167.0,149.0
06111000902,Census Tract 9.02,111,Ventura,29.0,57.0,4.0,28.0,0.0,53.0,28.0
06111001002,Census Tract 10.02,111,Ventura,6.0,163.0,9.0,157.0,3.0,154.0,154.0
06055200703,Census Tract 2007.03,55,Napa,0.0,67.0,14.0,67.0,14.0,53.0,53.0
06055200400,Census Tract 2004,55,Napa,0.0,75.0,8.0,75.0,8.0,67.0,67.0
06055201700,Census Tract 2017,55,Napa,26.0,144.0,2.0,118.0,0.0,142.0,118.0
06055200802,Census Tract 2008.02,55,Napa,11.0,157.0,6.0,146.0,0.0,151.0,146.0
06037127104,Census Tract 1271.04,37,Los Angeles,1.0,86.0,15.0,85.0,14.0,71.0,71.0
06037127804,Census Tract 1278.04,37,Los Angeles,0.0,87.0,16.0,87.0,16.0,71.0,71.0
06037128102,Census Tract 1281.02,37,Los Angeles,18.0,92.0,16.0,74.0,0.0,76.0,74.0
06037132001,Census Tract 1320.01,37,Los Angeles,1.0,58.0,13.0,57.0,12.0,45.0,45.0
06037134001,Census Tract 1340.01,37,Los Angeles,0.0,66.0,17.0,66.0,17.0,49.0,49.0
06111008005,Census Tract 80.05,111,Ventura,0.0,76.0,28.0,76.0,28.0,48.0,48.0
06111000500,Census Tract 5,111,Ventura,2.0,43.0,4.0,41.0,2.0,39.0,39.0
06059099703,Census Tract 997.03,59,Orange,14.0,120.0,17.0,106.0,3.0,103.0,103.0
06059110111,Census Tract 1101.11,59,Orange,0.0,130.0,16.0,130.0,16.0,114.0,114.0
06067009900,Census Tract 99,67,Sacramento,0.0,96.0,2.0,96.0,2.0,94.0,94.0
06067000100,Census Tract 1,67,Sacramento,0.0,74.0,18.0,74.0,18.0,56.0,56.0
06037208802,Census Tract 2088.02,37,Los Angeles,0.0,49.0,28.0,49.0,28.0,21.0,21.0
06037211921,Census Tract 2119.21,37,Los Angeles,1.0,42.0,42.0,41.0,41.0,0.0,0.0
06037215102,Census Tract 2151.02,37,Los Angeles,0.0,59.0,25.0,59.0,25.0,34.0,34.0
06037217002,Census Tract 2170.02,37,Los Angeles,2.0,78.0,15.0,76.0,13.0,63.0,63.0
06037221303,Census Tract 2213.03,37,Los Angeles,0.0,47.0,27.0,47.0,27.0,20.0,20.0
06037920102,Census Tract 9201.02,37,Los Angeles,1.0,54.0,1.0,53.0,0.0,53.0,53.0
06037920115,Census Tract 9201.15,37,Los Angeles,13.0,91.0,7.0,78.0,0.0,84.0,78.0
06111006900,Census Tract 69,111,Ventura,43.0,93.0,16.0,50.0,0.0,77.0,50.0
06111007000,Census Tract 70,111,Ventura,4.0,100.0,21.0,96.0,17.0,79.0,79.0
06111007100,Census Tract 71,111,Ventura,8.0,264.0,17.0,256.0,9.0,247.0,247.0
06059075902,Census Tract 759.02,59,Orange,9.0,124.0,17.0,115.0,8.0,107.0,107.0
06037201120,Census Tract 2011.20,37,Los Angeles,0.0,68.0,14.0,68.0,14.0,54.0,54.0
06037201501,Census Tract 2015.01,37,Los Angeles,0.0,88.0,14.0,88.0,14.0,74.0,74.0
06037201503,Census Tract 2015.03,37,Los Angeles,2.0,58.0,19.0,56.0,17.0,39.0,39.0
06037201504,Census Tract 2015.04,37,Los Angeles,0.0,48.0,21.0,48.0,21.0,27.0,27.0
06037203100,Census Tract 2031,37,Los Angeles,0.0,64.0,16.0,64.0,16.0,48.0,48.0
06037203500,Census Tract 2035,37,Los Angeles,14.0,50.0,10.0,36.0,0.0,40.0,36.0
06037203710,Census Tract 2037.10,37,Los Angeles,0.0,53.0,24.0,53.0,24.0,29.0,29.0
06037203720,Census Tract 2037.20,37,Los Angeles,0.0,54.0,23.0,54.0,23.0,31.0,31.0
06075026303,Census Tract 263.03,75,San Francisco,0.0,72.0,5.0,72.0,5.0,67.0,67.0
06075026401,Census Tract 264.01,75,San Francisco,0.0,60.0,6.0,60.0,6.0,54.0,54.0
06075026402,Census Tract 264.02,75,San Francisco,0.0,82.0,5.0,82.0,5.0,77.0,77.0
06075026403,Census Tract 264.03,75,San Francisco,0.0,66.0,6.0,66.0,6.0,60.0,60.0
06075030101,Census Tract 301.01,75,San Francisco,18.0,68.0,6.0,50.0,0.0,62.0,50.0
06075030102,Census Tract 301.02,75,San Francisco,4.0,78.0,3.0,74.0,0.0,75.0,74.0
06075030201,Census Tract 302.01,75,San Francisco,0.0,64.0,6.0,64.0,6.0,58.0,58.0
06059099801,Census Tract 998.01,59,Orange,6.0,161.0,20.0,155.0,14.0,141.0,141.0
06059099802,Census Tract 998.02,59,Orange,0.0,97.0,24.0,97.0,24.0,73.0,73.0
06059099803,Census Tract 998.03,59,Orange,13.0,122.0,21.0,109.0,8.0,101.0,101.0
06059110114,Census Tract 1101.14,59,Orange,4.0,112.0,19.0,108.0,15.0,93.0,93.0
06037575801,Census Tract 5758.01,37,Los Angeles,0.0,43.0,19.0,43.0,19.0,24.0,24.0
06037651221,Census Tract 6512.21,37,Los Angeles,0.0,77.0,15.0,77.0,15.0,62.0,62.0
06037554600,Census Tract 5546,37,Los Angeles,2.0,79.0,13.0,77.0,11.0,66.0,66.0
06037620201,Census Tract 6202.01,37,Los Angeles,2.0,46.0,20.0,44.0,18.0,26.0,26.0
06075030301,Census Tract 303.01,75,San Francisco,0.0,101.0,4.0,101.0,4.0,97.0,97.0
06075030302,Census Tract 303.02,75,San Francisco,0.0,65.0,4.0,65.0,4.0,61.0,61.0
06075030400,Census Tract 304,75,San Francisco,0.0,95.0,3.0,95.0,3.0,92.0,92.0
06037189201,Census Tract 1892.01,37,Los Angeles,0.0,53.0,23.0,53.0,23.0,30.0,30.0
06037211803,Census Tract 2118.03,37,Los Angeles,0.0,58.0,34.0,58.0,34.0,24.0,24.0
06037211922,Census Tract 2119.22,37,Los Angeles,0.0,57.0,42.0,57.0,42.0,15.0,15.0
06037212501,Census Tract 2125.01,37,Los Angeles,0.0,41.0,46.0,41.0,46.0,-5.0,-5.0
06037241201,Census Tract 2412.01,37,Los Angeles,0.0,55.0,18.0,55.0,18.0,37.0,37.0
06037702002,Census Tract 7020.02,37,Los Angeles,18.0,118.0,11.0,100.0,0.0,107.0,100.0
06037269906,Census Tract 2699.06,37,Los Angeles,2.0,59.0,28.0,57.0,26.0,31.0,31.0
06029006201,Census Tract 62.01,29,Kern,0.0,47.0,3.0,47.0,3.0,44.0,44.0
06059110116,Census Tract 1101.16,59,Orange,0.0,115.0,22.0,115.0,22.0,93.0,93.0
06059075004,Census Tract 750.04,59,Orange,0.0,77.0,41.0,77.0,41.0,36.0,36.0
06075030500,Census Tract 305,75,San Francisco,0.0,63.0,3.0,63.0,3.0,60.0,60.0
06075030600,Census Tract 306,75,San Francisco,0.0,50.0,5.0,50.0,5.0,45.0,45.0
06075030700,Census Tract 307,75,San Francisco,0.0,131.0,3.0,131.0,3.0,128.0,128.0
06075030800,Census Tract 308,75,San Francisco,0.0,107.0,3.0,107.0,3.0,104.0,104.0
06059076102,Census Tract 761.02,59,Orange,89.0,236.0,16.0,147.0,0.0,220.0,147.0
06059076103,Census Tract 761.03,59,Orange,0.0,306.0,19.0,306.0,19.0,287.0,287.0
06037203900,Census Tract 2039,37,Los Angeles,0.0,60.0,19.0,60.0,19.0,41.0,41.0
06037204110,Census Tract 2041.10,37,Los Angeles,0.0,59.0,17.0,59.0,17.0,42.0,42.0
06037204120,Census Tract 2041.20,37,Los Angeles,0.0,58.0,25.0,58.0,25.0,33.0,33.0
06037204300,Census Tract 2043,37,Los Angeles,0.0,64.0,16.0,64.0,16.0,48.0,48.0
06037204600,Census Tract 2046,37,Los Angeles,0.0,58.0,17.0,58.0,17.0,41.0,41.0
06037204700,Census Tract 2047,37,Los Angeles,0.0,72.0,13.0,72.0,13.0,59.0,59.0
06037204810,Census Tract 2048.10,37,Los Angeles,0.0,81.0,15.0,81.0,15.0,66.0,66.0
06037204820,Census Tract 2048.20,37,Los Angeles,0.0,43.0,23.0,43.0,23.0,20.0,20.0
06037204910,Census Tract 2049.10,37,Los Angeles,0.0,53.0,18.0,53.0,18.0,35.0,35.0
06037137301,Census Tract 1373.01,37,Los Angeles,0.0,52.0,10.0,52.0,10.0,42.0,42.0
06037137302,Census Tract 1373.02,37,Los Angeles,0.0,95.0,8.0,95.0,8.0,87.0,87.0
06107002202,Census Tract 22.02,107,Tulare,0.0,111.0,26.0,111.0,26.0,85.0,85.0
06059099902,Census Tract 999.02,59,Orange,0.0,107.0,21.0,107.0,21.0,86.0,86.0
06037137401,Census Tract 1374.01,37,Los Angeles,4.0,107.0,8.0,103.0,4.0,99.0,99.0
06037141400,Census Tract 1414,37,Los Angeles,1.0,140.0,9.0,139.0,8.0,131.0,131.0
06037535001,Census Tract 5350.01,37,Los Angeles,0.0,61.0,19.0,61.0,19.0,42.0,42.0
06037603005,Census Tract 6030.05,37,Los Angeles,0.0,142.0,16.0,142.0,16.0,126.0,126.0
06037604001,Census Tract 6040.01,37,Los Angeles,0.0,92.0,16.0,92.0,16.0,76.0,76.0
06037104203,Census Tract 1042.03,37,Los Angeles,0.0,102.0,15.0,102.0,15.0,87.0,87.0
06037102107,Census Tract 1021.07,37,Los Angeles,0.0,78.0,4.0,78.0,4.0,74.0,74.0
06037620904,Census Tract 6209.04,37,Los Angeles,3.0,61.0,13.0,58.0,10.0,48.0,48.0
06037650003,Census Tract 6500.03,37,Los Angeles,0.0,63.0,18.0,63.0,18.0,45.0,45.0
06095250106,Census Tract 2501.06,95,Solano,0.0,78.0,6.0,78.0,6.0,72.0,72.0
06095250104,Census Tract 2501.04,95,Solano,0.0,52.0,21.0,52.0,21.0,31.0,31.0
06037203800,Census Tract 2038,37,Los Angeles,0.0,113.0,18.0,113.0,18.0,95.0,95.0
06037208610,Census Tract 2086.10,37,Los Angeles,2.0,59.0,22.0,57.0,20.0,37.0,37.0
06037208620,Census Tract 2086.20,37,Los Angeles,0.0,58.0,23.0,58.0,23.0,35.0,35.0
06037208903,Census Tract 2089.03,37,Los Angeles,0.0,55.0,32.0,55.0,32.0,23.0,23.0
06037209300,Census Tract 2093,37,Los Angeles,0.0,61.0,23.0,61.0,23.0,38.0,38.0
06037209510,Census Tract 2095.10,37,Los Angeles,3.0,50.0,30.0,47.0,27.0,20.0,20.0
06037210010,Census Tract 2100.10,37,Los Angeles,0.0,48.0,20.0,48.0,20.0,28.0,28.0
06037190510,Census Tract 1905.10,37,Los Angeles,1.0,59.0,23.0,58.0,22.0,36.0,36.0
06037190520,Census Tract 1905.20,37,Los Angeles,1.0,57.0,26.0,56.0,25.0,31.0,31.0
06037190902,Census Tract 1909.02,37,Los Angeles,31.0,61.0,18.0,30.0,0.0,43.0,30.0
06037191000,Census Tract 1910,37,Los Angeles,21.0,74.0,16.0,53.0,0.0,58.0,53.0
06037191110,Census Tract 1911.10,37,Los Angeles,1.0,61.0,25.0,60.0,24.0,36.0,36.0
06037191120,Census Tract 1911.20,37,Los Angeles,5.0,62.0,21.0,57.0,16.0,41.0,41.0
06037191201,Census Tract 1912.01,37,Los Angeles,1.0,92.0,17.0,91.0,16.0,75.0,75.0
06037191420,Census Tract 1914.20,37,Los Angeles,1.0,52.0,27.0,51.0,26.0,25.0,25.0
06037191500,Census Tract 1915,37,Los Angeles,0.0,80.0,16.0,80.0,16.0,64.0,64.0
06037191610,Census Tract 1916.10,37,Los Angeles,0.0,60.0,20.0,60.0,20.0,40.0,40.0
06037191620,Census Tract 1916.20,37,Los Angeles,8.0,51.0,27.0,43.0,19.0,24.0,24.0
06037191710,Census Tract 1917.10,37,Los Angeles,8.0,49.0,15.0,41.0,7.0,34.0,34.0
06037191820,Census Tract 1918.20,37,Los Angeles,7.0,63.0,20.0,56.0,13.0,43.0,43.0
06037137402,Census Tract 1374.02,37,Los Angeles,3.0,136.0,7.0,133.0,4.0,129.0,129.0
06085503506,Census Tract 5035.06,85,Santa Clara,0.0,155.0,17.0,155.0,17.0,138.0,138.0
06085512001,Census Tract 5120.01,85,Santa Clara,6.0,133.0,4.0,127.0,0.0,129.0,127.0
06085510300,Census Tract 5103,85,Santa Clara,23.0,116.0,11.0,93.0,0.0,105.0,93.0
06085507002,Census Tract 5070.02,85,Santa Clara,0.0,78.0,4.0,78.0,4.0,74.0,74.0
06085512307,Census Tract 5123.07,85,Santa Clara,0.0,209.0,7.0,209.0,7.0,202.0,202.0
06085511910,Census Tract 5119.10,85,Santa Clara,0.0,69.0,11.0,69.0,11.0,58.0,58.0
06085505700,Census Tract 5057,85,Santa Clara,2.0,119.0,13.0,117.0,11.0,106.0,106.0
06085506900,Census Tract 5069,85,Santa Clara,0.0,232.0,5.0,232.0,5.0,227.0,227.0
06085507301,Census Tract 5073.01,85,Santa Clara,79.0,188.0,6.0,109.0,0.0,182.0,109.0
06085501700,Census Tract 5017,85,Santa Clara,14.0,94.0,16.0,80.0,2.0,78.0,78.0
06085503116,Census Tract 5031.16,85,Santa Clara,6.0,153.0,15.0,147.0,9.0,138.0,138.0
06085507701,Census Tract 5077.01,85,Santa Clara,8.0,78.0,10.0,70.0,2.0,68.0,68.0
06083001206,Census Tract 12.06,83,Santa Barbara,13.0,68.0,18.0,55.0,5.0,50.0,50.0
06081601601,Census Tract 6016.01,81,San Mateo,8.0,57.0,5.0,49.0,0.0,52.0,49.0
06085502908,Census Tract 5029.08,85,Santa Clara,4.0,165.0,11.0,161.0,7.0,154.0,154.0
06085502909,Census Tract 5029.09,85,Santa Clara,0.0,102.0,15.0,102.0,15.0,87.0,87.0
06085509107,Census Tract 5091.07,85,Santa Clara,6.0,101.0,24.0,95.0,18.0,77.0,77.0
06085511701,Census Tract 5117.01,85,Santa Clara,20.0,106.0,5.0,86.0,0.0,101.0,86.0
06085511907,Census Tract 5119.07,85,Santa Clara,0.0,93.0,13.0,93.0,13.0,80.0,80.0
06085511912,Census Tract 5119.12,85,Santa Clara,0.0,129.0,11.0,129.0,11.0,118.0,118.0
06095252904,Census Tract 2529.04,95,Solano,8.0,306.0,3.0,298.0,0.0,303.0,298.0
06095252305,Census Tract 2523.05,95,Solano,49.0,177.0,4.0,128.0,0.0,173.0,128.0
06095251802,Census Tract 2518.02,95,Solano,0.0,67.0,16.0,67.0,16.0,51.0,51.0
06085503207,Census Tract 5032.07,85,Santa Clara,0.0,78.0,15.0,78.0,15.0,63.0,63.0
06085502910,Census Tract 5029.10,85,Santa Clara,10.0,78.0,15.0,68.0,5.0,63.0,63.0
06085503001,Census Tract 5030.01,85,Santa Clara,0.0,90.0,13.0,90.0,13.0,77.0,77.0
06023000500,Census Tract 5,23,Humboldt,27.0,70.0,50.0,43.0,23.0,20.0,20.0
06023000600,Census Tract 6,23,Humboldt,4.0,114.0,44.0,110.0,40.0,70.0,70.0
06023000700,Census Tract 7,23,Humboldt,0.0,122.0,32.0,122.0,32.0,90.0,90.0
06039000506,Census Tract 5.06,39,Madera,9.0,162.0,9.0,153.0,0.0,153.0,153.0
06039000102,Census Tract 1.02,39,Madera,0.0,90.0,1.0,90.0,1.0,89.0,89.0
06039000602,Census Tract 6.02,39,Madera,0.0,75.0,49.0,75.0,49.0,26.0,26.0
06039000103,Census Tract 1.03,39,Madera,25.0,66.0,2.0,41.0,0.0,64.0,41.0
06007000102,Census Tract 1.02,7,Butte,8.0,66.0,38.0,58.0,30.0,28.0,28.0
06085503208,Census Tract 5032.08,85,Santa Clara,0.0,69.0,16.0,69.0,16.0,53.0,53.0
06095251200,Census Tract 2512,95,Solano,20.0,67.0,22.0,47.0,2.0,45.0,45.0
06085500100,Census Tract 5001,85,Santa Clara,19.0,186.0,12.0,167.0,0.0,174.0,167.0
06085500200,Census Tract 5002,85,Santa Clara,28.0,103.0,13.0,75.0,0.0,90.0,75.0
06085500300,Census Tract 5003,85,Santa Clara,40.0,83.0,10.0,43.0,0.0,73.0,43.0
06095252502,Census Tract 2525.02,95,Solano,16.0,45.0,25.0,29.0,9.0,20.0,20.0
06095250200,Census Tract 2502,95,Solano,6.0,91.0,21.0,85.0,15.0,70.0,70.0
06085500400,Census Tract 5004,85,Santa Clara,3.0,60.0,16.0,57.0,13.0,44.0,44.0
06085500600,Census Tract 5006,85,Santa Clara,35.0,135.0,14.0,100.0,0.0,121.0,100.0
06085500902,Census Tract 5009.02,85,Santa Clara,0.0,98.0,34.0,98.0,34.0,64.0,64.0
06085501000,Census Tract 5010,85,Santa Clara,33.0,87.0,18.0,54.0,0.0,69.0,54.0
06085503210,Census Tract 5032.10,85,Santa Clara,0.0,88.0,13.0,88.0,13.0,75.0,75.0
06085503211,Census Tract 5032.11,85,Santa Clara,0.0,110.0,16.0,110.0,16.0,94.0,94.0
06007001000,Census Tract 10,7,Butte,47.0,102.0,39.0,55.0,0.0,63.0,55.0
06067000501,Census Tract 5.01,67,Sacramento,13.0,48.0,43.0,35.0,30.0,5.0,5.0
06067000502,Census Tract 5.02,67,Sacramento,18.0,48.0,39.0,30.0,21.0,9.0,9.0
06007000201,Census Tract 2.01,7,Butte,0.0,83.0,34.0,83.0,34.0,49.0,49.0
06085503002,Census Tract 5030.02,85,Santa Clara,0.0,75.0,14.0,75.0,14.0,61.0,61.0
06085503003,Census Tract 5030.03,85,Santa Clara,3.0,107.0,12.0,104.0,9.0,95.0,95.0
06085511800,Census Tract 5118,85,Santa Clara,0.0,116.0,1.0,116.0,1.0,115.0,115.0
06085512305,Census Tract 5123.05,85,Santa Clara,0.0,97.0,4.0,97.0,4.0,93.0,93.0
06085511914,Census Tract 5119.14,85,Santa Clara,5.0,170.0,10.0,165.0,5.0,160.0,160.0
06085507302,Census Tract 5073.02,85,Santa Clara,3.0,65.0,5.0,62.0,2.0,60.0,60.0
06085504307,Census Tract 5043.07,85,Santa Clara,4.0,136.0,13.0,132.0,9.0,123.0,123.0
06085503504,Census Tract 5035.04,85,Santa Clara,0.0,129.0,16.0,129.0,16.0,113.0,113.0
06085504318,Census Tract 5043.18,85,Santa Clara,20.0,203.0,8.0,183.0,0.0,195.0,183.0
06085507500,Census Tract 5075,85,Santa Clara,0.0,166.0,9.0,166.0,9.0,157.0,157.0
06085512200,Census Tract 5122,85,Santa Clara,0.0,129.0,1.0,129.0,1.0,128.0,128.0
06085507203,Census Tract 5072.03,85,Santa Clara,4.0,68.0,12.0,64.0,8.0,56.0,56.0
06085503802,Census Tract 5038.02,85,Santa Clara,0.0,245.0,13.0,245.0,13.0,232.0,232.0
06007000300,Census Tract 3,7,Butte,0.0,89.0,39.0,89.0,39.0,50.0,50.0
06085512402,Census Tract 5124.02,85,Santa Clara,0.0,189.0,2.0,189.0,2.0,187.0,187.0
06085506604,Census Tract 5066.04,85,Santa Clara,6.0,215.0,11.0,209.0,5.0,204.0,204.0
06085512308,Census Tract 5123.08,85,Santa Clara,27.0,357.0,4.0,330.0,0.0,353.0,330.0
06085501200,Census Tract 5012,85,Santa Clara,14.0,75.0,18.0,61.0,4.0,57.0,57.0
06085501300,Census Tract 5013,85,Santa Clara,0.0,71.0,19.0,71.0,19.0,52.0,52.0
06085501401,Census Tract 5014.01,85,Santa Clara,4.0,62.0,17.0,58.0,13.0,45.0,45.0
06085501800,Census Tract 5018,85,Santa Clara,4.0,98.0,14.0,94.0,10.0,84.0,84.0
06085503105,Census Tract 5031.05,85,Santa Clara,0.0,49.0,12.0,49.0,12.0,37.0,37.0
06059099233,Census Tract 992.33,59,Orange,0.0,79.0,21.0,79.0,21.0,58.0,58.0
06059099502,Census Tract 995.02,59,Orange,0.0,35.0,5.0,35.0,5.0,30.0,30.0
06059001101,Census Tract 11.01,59,Orange,0.0,102.0,18.0,102.0,18.0,84.0,84.0
06085507401,Census Tract 5074.01,85,Santa Clara,0.0,159.0,9.0,159.0,9.0,150.0,150.0
06085507100,Census Tract 5071,85,Santa Clara,26.0,64.0,12.0,38.0,0.0,52.0,38.0
06085507805,Census Tract 5078.05,85,Santa Clara,24.0,103.0,11.0,79.0,0.0,92.0,79.0
